,0,label
2527,delhi ncr is not go under a complet lockdown for 4 week from 18 june,fake
8833,strang coincid worst affect covid 19 case along latitud 40 from left franc itali iran wuhan skorea japan seattl washington newyork,fake
10304,miss antivaxx httpstcoqokho 9kypo covid 19 coronavirusoutbreak httpstcoqfoqa 8m9fp,fake
7415,coronavirusupd statewis detail total confirm covid 19 case till 21 septemb 2020 8 am rightarrowst 120000 confirm case rightarrowst 2000113500 0 confirm case rightarrowst 135000  confirm case rightarrowtot confirm case far httpstco 78eskwzho9,real
8427,italian doctor discov covid 19 caus thrombosi instead pneumonia autopsi dead prohibit who,fake
253,the confirm earlier today second death link covid 19 last two day mean number covid 19 relat death new zealand 24,real
10439,millycaspac adamhamdi if situat like dr uk readi prescrib medic offer prophylaxi symptom reduct covid 19 drug like chloroquin hydroxychloroquin ivermectin doxycyclin etc such medic network oper us elsewher,fake
3971,thank 1 state northeast pennsylvania percentposit rate 3 past 7 day httpstcoclonc 2691k,real
674,imag show mother hug babi infect covid 19 insid laminar airflow room,fake
9936,texa chang method count death hurrican hanna hit state thi may caus backlog could influenc larg number death 313 report today httpstcowsm 9o4luzo,real
1905,in nebraska hall dakota colfax dawson counti covid 19 hotspot local report tie outbreak meatpack plant hall dawson dakota httpstcoy 2gnsinw7j colfax httpstcozbaodgpuw 5,real
7675,still enough proof convalesc plasma work covid 19 httpstcocjk 2tklgqq,real
6576,a video view ten thousand time multipl post facebook twitter youtub alongsid claim show polic india beat man death violat nationwid coronaviru lockdown ventur food,fake
9919,mayor greater manchest andi burnham say govern cannot turn tap furlough scheme octob 10pm curfew announc pub restaur kayburley httpstcoi 0ya5yftvz httpstcobbb 2femkq3,real
7146,coronavirusposit patient listen gurbani kirtan hospit itali,fake
2866,rt pibindia blacksmallsquar india recoveri rate soar past 70 highest singl day recoveri 56110 blacksmallsquar record 733449 test conduct ,real
5505,coronavirusupd statewis detail total confirm covid 19 casestil 02 septemb 2020 8 am rightarrowst 110000 confirm case rightarrowst 10001900 00 confirm case rightarrowst 90000  confirm case rightarrowtot confirm case far httpstcoewrtwhnrk 8,real
7702,loudspeakercoronavirusupd checkmarkbuttonindia covid 19 recoveri rate improv 7853 septemb 16 2020 roundpushpinsteadi improv india covid 19 recoveri rate sinc lockdown initi march 25 2020 indiafightscorona icmrdelhi via mohfwindia httpstco 4w4pawjuyb,real
6064,coronaviru break corona viru final die today india due shock httpstcozobqjlbdyy,fake
6171,our daili updat publish we  track 111 million test 357k yesterday note track test state report for detail see httpstcopzrmh 4bl5i httpstcosbxt 149dot,real
8464, i  receiv death threat  we speak with the bat respons for covid 19 httpstcoqd 9dzg2fcx,fake
2156,yesterday laboratori process 3289 test bring total number test complet date 490232 there 720 swab taken manag isol quarantin facil yesterday thank everyon come forward test,real
2081,rt drharshvardhan coronavirusupd backhandindexpointingrightindia substanti ramp test infrastructur across countri backhandindexpointingrighta date ,real
724,indiafightscorona the total recoveri india cross 29 lakh 2901908 today last 10 lakh recoveri record 17 day comparison preced 10 lakh recoveri record 22 day staysaf indiawillwin icmrdelhi httpstcoob 6yftp4ah,real
541,close half 488 covid 19 activ case concentr 3 state maharashtra karnataka amp andhra pradesh uttar pradesh tamil nadu chhattisgarh odisha kerala telangana contribut quarter 244 activ case httpstcoak 5sjeiotv,real
3134,new the doctor featur viral video coronaviru pandem histori make unproven conspiratori bizarr medic claim httpstcop 0bvb4torg httpstcoqsmhm 4ckfk,fake
10364, oh realli meat pack plant unhealthi  ask smug ghost upton sinclair newsinphoto meatpack covid 19 httpstcor 2ku4lubdw,fake
3741,five helicopt spray disinfect german citi,fake
873,the messag claim disast manag act dma nobodi except indian govern updat post coronaviru relat inform social media,fake
177,there 1000 open vacanc nurs doctor health profession work temporari hospit so paulo use treat covid 19 case,fake
3469,man ha decid to get fit httpstcokkxzbjkcyv health coronaviru exercis fit,fake
2581,cocain kill corona viru scientist shock discov drug fight viru ,fake
1832,with selfcheckup find infect coronaviru,fake
7053,kenya 2022 gener elect postpon five year 2027 govern use elect budget fight coronaviru,fake
1757,rt imperialcolleg our coronaviru vaccin team led prof robin shattock roboski given  225 million dhscgovuk fast ,real
7251,rate thyrotoxicosi significantli higher among patient critic ill covid 19 new research find httpstcoeo 293roopa httpstcoz 6qkzptwx,real
7716,india home ministri given permiss reopen school educ institut across india,fake
7043,indiafightscorona not india  case fatal rate lower global averag current 174 small proport activ case amount less 05 ventil support 2 case icu amp less 35 oxygen support httpstcozqasqsbz 0v,real
9127,silver solut use strain coronaviru total elimin kill deactiv ,fake
2236,rt pmoindia pmcare fund trust decid alloc fund fight covid 19 way establish 500bed covid 19 make ,real
4767,twt 2abhi mohit 0175 arvindkejriw msisodia icmrdelhi moayush mohfwindia discharg criteria sever case base clinic recoveri amp patient test neg rtpcr resolut symptom httpstco 2byklkq0a 22,real
2830,indiafightscorona high level recoveri report variou statesut 60 total recov case pool 5 state contribut 62 total activ case httpstcol 1ryma2zqk,real
5350,the covid 19 pandem set meet 2019 sponsor bill melinda gate foundat,fake
1803,indiafightscorona nearli 59 new recoveri came five state 27 statesut report recoveri rate 70 staysaf indiawillwin httpstcozoyclneupi,real
3251,that said state like maryland begun separ confirm probabl death thi method report look like best path forward allow comprehens account httpstcojblhpyuawm httpstcoordlnmyczg,real
2658,post circul social media claim ugandan kenyan author instruct landlord stop collect rent due novel coronaviru,fake
3393,a may survey public attitud behavior amp belief regard covid 19 recommend found widespread support stayathom order amp nonessenti busi closur most particip also report adher public health guidelin see cdcmmwr httpstcofumd 2jdmiy httpstcoqoqtrfgg 1t,real
5436,cloth face cover may help prevent spread covid 19 wide use public set when wear face cover help protect around when other wear one help protect peopl around includ more httpstcotcpn 0k7kot,real
549,golf cours reopen ireland 2nd may,fake
6901,indiafightscorona yet anoth peak scale india regist highest singl day recoveri 81000 last 24 hour recov patient exceed activ case 266 lakh httpstcofuqt 2uqzwi,real
10237,worker work 1990 2020 right receiv corona relief inr 120000 ministri labour employ,fake
9885,rt pibindia coronawatch blackmediumsmallsquar 3106348 total confirm case blackmediumsmallsquar 2338035 case curedrecov blackmediumsmallsquar 3590213 7 sampl test here ,real
1791,coronaviru stick faster men shave head,fake
6453,rt ddnewsliv prime minist narendramodi chair high level virtual meet chief minist health minist seven ,real
6685,drink cold water hot drink alcohol protect coronaviru,fake
10138,a photo share multipl post facebook twitter alongsid claim show bodi peopl die itali becam infect novel coronaviru covid 19,fake
7400,yesterday laboratori process 7211 test bring total number test complet date 864469,real
5885,4523i5 yeah weve infer neg feel nervou might includ set pend test weve got question state thank highlight biggest current data qualiti predica alexismadrig,real
9491,a common question coronaviru case go test mani peopl a certainli florida test slow 3 new case grew 88 last week httpstcof 6cxcsihr5,real
8583,presid donald trump tweet coronaviru vaccin israel stock market economi even stronger besid us israel best invent judaism oliv wonder vaccin stop corona dead around world cant make vaccin bomb possibl without peac i creat israel,fake
5780,a probiden facebook group claim trump ask  gratitud  dealt covid 19 said  mayb big  thank mr presid  call  there evid trump said httpstcoatjpmdkxoo,fake
6012,a video row passeng cabin crew board plane view ten thousand time multipl facebook twitter post claim film air india flight the post claim video show airlin fail enforc social distanc measur coronaviru pandem,fake
8367,vermont low percentag 06 posit covid test suggest enough widespread aggress test vermont detect new case identifi isol new case help contain covid without resort lockdown httpstco 7pd4cbkxxf,real
2483,import second hand cloth europ asia america could spread novel coronaviru africa,fake
5675,indiafightscorona the increas covid 19 test countri led surg total number recov patient nearli 30 lakh 2970492 secretari mohfwindia staysaf indiawillwin icmrdelhi httpstcohutklfexma,real
3320,as today district highest activ covid 19 case gujarat blacksmallsquar surat 3545 blacksmallsquar ahmedabad 3329 blacksmallsquar vadodara 861 blacksmallsquar rajkot 753 blacksmallsquar mehsana 444 covid covid 19 covid 19 coronaupd coronavirusindia coronavirusupd coronaviru covidupd httpstcoc 5iycxbezk,real
4015,factcheck dont stop wear mask covid 19 pandem bcoz u saw fakenew who drmvankerkhov who askd everyon wear mask discard mvankerkhov clarifi quot context factsmatt httpstcoexukk 7wasa,fake
9846,a pictur state wear protect mask slow inescap suicid lead consum danger amount carbon dioxid,fake
6460,ema endors use dexamethason covid 19 httpstcorkph 74hz3w,real
5221,maduro accus colombia promot intent infect venezuelan migrant return countri say biolog weapon,fake
5570,publichealthreport announc call paper covid 19 invit publichealth practition academ research share challeng lesson learn opportun public health practic learn httpstcomhm 9gxcn3o httpstcohtqkviktk 5,real
632,offici data show death itali 2019 2020,fake
1871,coronavirusupd advisori strategi covid 19 test india version vi,real
474,latest california fire camel race coronaviru tribut the world photo sept 28 httpstcoxroowcdipg,fake
1471,bori johnson said longfear second wave pandem arriv uk new case coronaviru england estim doubl past week httpstcoggfi 7pkgdr,real
1572,the freeli filter podcast host discuss known unknown covid 19  impact kidney httpstco 2yd6d7dd45 httpstco 8qjsid0dfl,real
6331,facewin secluedo twatti new word blame coronaviru httpstcoitiz 9j6xu5,fake
7173,we  factcheck realdonaldtrump sinc 2011 check politifact scorecard includ claim covid 19 biden httpstcokrciaond 1o httpstcoft 8kfntjka,fake
1070,state report 43k new case today near record these number result increas test captur rapid spread viru across larg swath countri httpstcohemiiyvmoq,real
9909,the lack coronaviru test us nation disgrac httpstcokd 9ceftaur,fake
23,we delight 78 high uppermiddl countri economi confirm particip covax facil number grow i urg yet join 18th septemberdrtedro covid 19,real
3040,454 new case covid 19nigeria lago 87 edo 63 fct 60 ondo 41 benu 32 abia 31 ogun 29 oyo 19 kaduna 17 delta 16 enugu 15 borno 14 plateau 9 nasarawa 8 kano 5 bauchi 4 gomb 2 katsina 1 kogi 1 27564 confirm 11069 discharg 628 death httpstcooiwfkghyvp,real
7800,a photo show gov gretchen whitmer mackinaw island today ignor mask social distanc rule ,fake
9913,our daili updat publish we  track 235 million test 485k yesterday note track test state report for detail see httpstcopzrmh 4bl5i httpstcoma 70uvxtcg,real
4593,indiafightscorona as india ride wave upsurg test mani statesut exceed 140 testsdaymillion popul advis who and sever demonstr better perform posit rate lower nation averag httpstcowbqwntjfjv,real
7277,some state hand fine covid rule breaker httpstcov 6nutftfrf,real
9952,covid 19 mean certif identif vaccin with artifici intellig,fake
10393,have difficult time cope covid 19 feel lone anxiou deal grief loss help avail nation suicid prevent lifelin 8002738255 learn httpstcof 0vq2lbmuj httpstcovu 7ygnplxj,real
